date,FII_fl,FII_fs,FII_ratio,FII_net,DII_fl,DII_fs,DII_ratio,DII_net,Client_fl,Client_fs,Client_ratio,Client_net,Pro_fl,Pro_fs,Pro_ratio,Pro_net
2018-05-02,87518.0,67952.0,0.5629253232134817,19566.0,25925.0,77318.0,0.2511066125548463,-51393.0,263137.0,198474.0,0.5700405752895836,64663.0,16568.0,49404.0,0.2511368459346389,-32836.0
2018-05-03,92892.0,66614.0,0.5823730768748511,26278.0,25930.0,77874.0,0.2497976956572001,-51944.0,259893.0,200137.0,0.5649479381779449,59756.0,15623.0,49713.0,0.2391177911105669,-34090.0
2018-05-04,93178.0,73125.0,0.5602905539888036,20053.0,25840.0,77882.0,0.2491274753668459,-52042.0,259143.0,197837.0,0.5670773338001663,61306.0,15290.0,44607.0,0.2552715494932968,-29317.0
2018-05-07,94220.0,72700.0,0.5644620177330457,21520.0,25822.0,77026.0,0.2510695395146235,-51204.0,267676.0,205443.0,0.5657688657610453,62233.0,17792.0,50341.0,0.2611363069290945,-32549.0
2018-05-08,96827.0,77031.0,0.5569315188257083,19796.0,25723.0,73926.0,0.2581360575620428,-48203.0,278878.0,216508.0,0.5629509110067705,62370.0,16638.0,50601.0,0.2474456788470976,-33963.0
2018-05-09,102587.0,80465.0,0.5604254528767781,22122.0,25723.0,68039.0,0.2743435506921781,-42316.0,280063.0,224580.0,0.5549725251316278,55483.0,18461.0,53750.0,0.2556535707856144,-35289.0
2018-05-10,102828.0,80074.0,0.5622027096477895,22754.0,25705.0,68028.0,0.2742363948662691,-42323.0,271479.0,217585.0,0.5550991281304696,53894.0,17055.0,51380.0,0.2492145831811207,-34325.0
2018-05-11,119785.0,85700.0,0.5829379273426284,34085.0,26171.0,68540.0,0.276324819714711,-42369.0,269552.0,221919.0,0.5484596242708115,47633.0,20396.0,59745.0,0.2545014412098676,-39349.0
2018-05-14,123309.0,86583.0,0.5874878508947459,36726.0,26108.0,68582.0,0.2757207730488964,-42474.0,258677.0,216721.0,0.5441272365470616,41956.0,20619.0,56827.0,0.2662371200578468,-36208.0
2018-05-15,133936.0,88234.0,0.602853670612594,45702.0,26063.0,75488.0,0.2566493682977026,-49425.0,242414.0,211676.0,0.5338457134048317,30738.0,22435.0,49450.0,0.3120957084231759,-27015.0
2018-05-16,128983.0,91743.0,0.5843579822947909,37240.0,26060.0,74716.0,0.2585933158688576,-48656.0,238627.0,199759.0,0.5443307952352493,38868.0,21235.0,48687.0,0.3036955464660621,-27452.0
2018-05-17,130963.0,94718.0,0.5803013988771762,36245.0,26610.0,73834.0,0.2649237386006133,-47224.0,239271.0,196948.0,0.5485111836027317,42323.0,19266.0,50610.0,0.2757169843723167,-31344.0
2018-05-18,130887.0,113273.0,0.5360706094364351,17614.0,26072.0,68108.0,0.276831599065619,-42036.0,243505.0,186866.0,0.5658025285160942,56639.0,19855.0,52072.0,0.2760437665966883,-32217.0
2018-05-21,132757.0,123286.0,0.518494940302996,9471.0,26103.0,64765.0,0.2872628428049478,-38662.0,230565.0,176604.0,0.5662636399136477,53961.0,21923.0,46693.0,0.3195027398857409,-24770.0
2018-05-22,131560.0,131628.0,0.4998708147787893,-68.0,30040.0,64720.0,0.3170113972140143,-34680.0,225505.0,165701.0,0.5764354329943815,59804.0,21212.0,46268.0,0.3143449911084766,-25056.0
2018-05-23,125957.0,147484.0,0.460636846705505,-21527.0,30007.0,62609.0,0.3239936943940572,-32602.0,237573.0,162984.0,0.5931065990608079,74589.0,23091.0,43551.0,0.3464932024849194,-20460.0
2018-05-24,125445.0,150601.0,0.4544351303768212,-25156.0,32014.0,62610.0,0.3383285424416638,-30596.0,234978.0,157702.0,0.5983956402159519,77276.0,20522.0,42046.0,0.3279951412862805,-21524.0
2018-05-25,135006.0,153334.0,0.4682180758826385,-18328.0,27115.0,62502.0,0.3025653614827543,-35387.0,232480.0,160093.0,0.5921955916479228,72387.0,19972.0,38644.0,0.340726081615941,-18672.0
2018-05-28,140356.0,153401.0,0.4777962737909224,-13045.0,25881.0,67441.0,0.2773301043698163,-41560.0,231863.0,163841.0,0.5859506095465298,68022.0,20608.0,34025.0,0.3772079146303516,-13417.0
2018-05-29,149192.0,168093.0,0.4702144759443402,-18901.0,25680.0,67919.0,0.2743619055759143,-42239.0,244754.0,165782.0,0.5961815772551007,78972.0,16447.0,34279.0,0.3242321491937073,-17832.0
2018-05-30,156497.0,185274.0,0.457900172922805,-28777.0,25698.0,67640.0,0.2753219481883048,-41942.0,257180.0,166784.0,0.606608108235605,90396.0,14640.0,34317.0,0.2990379312457871,-19677.0
2018-05-31,74581.0,94213.0,0.4418462741566643,-19632.0,23759.0,46070.0,0.3402454567586533,-22311.0,221347.0,159895.0,0.580594478048064,61452.0,17279.0,36788.0,0.3195849594022231,-19509.0
2018-06-01,72266.0,95312.0,0.4312379906670326,-23046.0,23794.0,53130.0,0.3093182881805418,-29336.0,228002.0,159223.0,0.5888101233133192,68779.0,16896.0,33293.0,0.3366474725537468,-16397.0
2018-06-04,77586.0,94318.0,0.451333302308265,-16732.0,23794.0,59106.0,0.2870205066344994,-35312.0,232403.0,158434.0,0.5946289629692173,73969.0,16234.0,38159.0,0.2984575221076241,-21925.0
2018-06-05,81428.0,102920.0,0.4417080738603077,-21492.0,27942.0,58015.0,0.325069511499936,-30073.0,222688.0,152703.0,0.5932161399713898,69985.0,16677.0,35097.0,0.3221114845289141,-18420.0
2018-06-06,81184.0,108198.0,0.4286785438954071,-27014.0,27902.0,58015.0,0.3247552870793905,-30113.0,226199.0,146955.0,0.6061813621185891,79244.0,18238.0,40355.0,0.3112658508695577,-22117.0
2018-06-07,89593.0,114510.0,0.4389597409151262,-24917.0,28298.0,59007.0,0.3241280568123246,-30709.0,232623.0,157552.0,0.5962017043634267,75071.0,22838.0,42283.0,0.3507010027487293,-19445.0
2018-06-08,88208.0,125271.0,0.4131928667456752,-37063.0,32073.0,63945.0,0.3340311191651565,-31872.0,240017.0,151310.0,0.6133412721330243,88707.0,18804.0,38576.0,0.327710003485535,-19772.0
2018-06-11,97585.0,128923.0,0.4308236353682872,-31338.0,32196.0,61815.0,0.3424705619555158,-29619.0,239828.0,159778.0,0.6001611587413602,80050.0,22593.0,41686.0,0.3514833771527248,-19093.0
2018-06-12,99988.0,136070.0,0.4235738674393581,-36082.0,33582.0,53476.0,0.385742838107928,-19894.0,245436.0,165817.0,0.5968005096619357,79619.0,22993.0,46637.0,0.3302168605486141,-23644.0
2018-06-13,103982.0,143439.0,0.4202634376225138,-39457.0,33606.0,53480.0,0.3858944032335852,-19874.0,255533.0,170613.0,0.5996372135371445,84920.0,23441.0,49030.0,0.32345351933877,-25589.0
2018-06-14,98710.0,152991.0,0.3921716639981565,-54281.0,33872.0,53046.0,0.3897006373823604,-19174.0,253521.0,161204.0,0.6112990535897281,92317.0,20548.0,39410.0,0.3427065612595483,-18862.0
2018-06-15,106879.0,155638.0,0.4071317286118613,-48759.0,29874.0,50457.0,0.3718863203495537,-20583.0,259713.0,167729.0,0.6075982238525929,91984.0,18877.0,41519.0,0.312553811510696,-22642.0
2018-06-18,102772.0,158462.0,0.3934097399266558,-55690.0,29874.0,50441.0,0.3719604059017618,-20567.0,270256.0,168839.0,0.6154841207483575,101417.0,18305.0,43465.0,0.2963412659867249,-25160.0
2018-06-19,101071.0,165589.0,0.3790257256431411,-64518.0,29874.0,47005.0,0.3885846590096125,-17131.0,272013.0,168629.0,0.6173106512770004,103384.0,18434.0,40169.0,0.3145572752248178,-21735.0
2018-06-20,101865.0,179162.0,0.3624740683279542,-77297.0,31825.0,47005.0,0.4037168590638082,-15180.0,270899.0,163250.0,0.6239770217137435,107649.0,20172.0,35344.0,0.3633547085524893,-15172.0
2018-06-21,103916.0,179097.0,0.3671774794797412,-75181.0,31825.0,46302.0,0.4073495718509606,-14477.0,266434.0,164027.0,0.61895038110305,102407.0,20771.0,33520.0,0.3825864323736899,-12749.0
2018-06-22,107464.0,182362.0,0.3707879900354005,-74898.0,31825.0,45502.0,0.4115638780762217,-13677.0,263175.0,162348.0,0.6184742070346374,100827.0,20813.0,33065.0,0.3862986747837707,-12252.0
2018-06-25,101703.0,194803.0,0.3430048633079938,-93100.0,31923.0,47502.0,0.4019263456090651,-15579.0,273783.0,162962.0,0.6268715154151736,110821.0,27497.0,29639.0,0.4812552506300756,-2142.0
2018-06-26,110897.0,206140.0,0.3497919801158855,-95243.0,32022.0,50168.0,0.3896094415379,-18146.0,276566.0,157983.0,0.6364437612329105,118583.0,23765.0,28959.0,0.4507434944237918,-5194.0
2018-06-27,116514.0,214759.0,0.3517159563260513,-98245.0,32010.0,50837.0,0.3863748838219851,-18827.0,280523.0,155801.0,0.6429236072276565,124722.0,24820.0,32470.0,0.4332344213649852,-7650.0
2018-06-28,73950.0,137289.0,0.350077400480025,-63339.0,31738.0,31733.0,0.5000393880669912,5.0,189267.0,124357.0,0.6034837895059052,64910.0,15739.0,17315.0,0.4761602226659406,-1576.0
2018-06-29,90902.0,136139.0,0.4003770244140926,-45237.0,32222.0,27359.0,0.5408099897618368,4863.0,185579.0,130172.0,0.5877384394665417,55407.0,16686.0,31719.0,0.3447164549116827,-15033.0
2018-07-02,88169.0,137931.0,0.3899557717823971,-49762.0,32114.0,27026.0,0.5430165708488333,5088.0,191596.0,134182.0,0.5881182891416854,57414.0,16158.0,28898.0,0.3586203835227273,-12740.0
2018-07-03,94492.0,143072.0,0.3977538684312438,-48580.0,33628.0,23096.0,0.5928354840984416,10532.0,192051.0,137706.0,0.5824015866228769,54345.0,18754.0,35051.0,0.3485549670105008,-16297.0
2018-07-04,96019.0,149767.0,0.3906609815042354,-53748.0,37519.0,23096.0,0.618972201600264,14423.0,201439.0,139874.0,0.5901884780245699,61565.0,19444.0,41684.0,0.3180866378746237,-22240.0
2018-07-05,98421.0,144996.0,0.4043308396701955,-46575.0,37519.0,26820.0,0.5831455260417476,10699.0,201707.0,142246.0,0.5864376818925842,59461.0,16948.0,40533.0,0.2948452532141055,-23585.0
2018-07-06,99805.0,144792.0,0.4080385286818726,-44987.0,37477.0,26820.0,0.5828732289220336,10657.0,205907.0,143115.0,0.5899542149205494,62792.0,16133.0,44595.0,0.265659992095903,-28462.0
2018-07-09,114564.0,148702.0,0.4351644344503278,-34138.0,37429.0,27540.0,0.5761055272514584,9889.0,211254.0,155259.0,0.5763888320468851,55995.0,19396.0,51142.0,0.2749723553262072,-31746.0
2018-07-10,132920.0,145377.0,0.4776192341275687,-12457.0,37389.0,30863.0,0.5478081228388911,6526.0,213006.0,165975.0,0.5620492847926413,47031.0,20097.0,61197.0,0.2472138165178242,-41100.0
2018-07-11,136779.0,141467.0,0.4915757998318035,-4688.0,32391.0,36729.0,0.4686197916666667,-4338.0,222396.0,169115.0,0.5680453422764622,53281.0,18581.0,62836.0,0.2282201505828021,-44255.0
2018-07-12,151628.0,148502.0,0.5052077433112317,3126.0,32391.0,38488.0,0.4569900816885114,-6097.0,224687.0,171919.0,0.5665244600434688,52768.0,15029.0,64826.0,0.1882036190595454,-49797.0
2018-07-13,160301.0,140399.0,0.5330927835051547,19902.0,32391.0,42677.0,0.4314887835029573,-10286.0,215610.0,175685.0,0.5510164965051942,39925.0,15505.0,65046.0,0.1924867475264118,-49541.0
2018-07-16,159474.0,133845.0,0.5436879302056805,25629.0,33642.0,46446.0,0.4200629307761462,-12804.0,202692.0,169142.0,0.545114217634751,33550.0,15704.0,62079.0,0.2018950156203798,-46375.0
2018-07-17,162832.0,141236.0,0.535511793414631,21596.0,38042.0,48881.0,0.4376517147360307,-10839.0,206937.0,166909.0,0.5535354129775362,40028.0,15239.0,66024.0,0.1875269187699199,-50785.0
2018-07-18,165866.0,140319.0,0.5417182422391691,25547.0,38195.0,48881.0,0.4386398089025679,-10686.0,199226.0,166674.0,0.544482098934135,32552.0,16751.0,64164.0,0.2070197120435024,-47413.0
2018-07-19,174968.0,136591.0,0.5615886557602252,38377.0,38195.0,48881.0,0.4386398089025679,-10686.0,194263.0,167598.0,0.536844257878025,26665.0,13860.0,68216.0,0.1688678785515863,-54356.0
2018-07-20,178012.0,150956.0,0.5411225407942414,27056.0,37995.0,55528.0,0.4062636998385424,-17533.0,205514.0,165472.0,0.5539669960591505,40042.0,15826.0,65391.0,0.1948606818769469,-49565.0
2018-07-23,179688.0,159546.0,0.5296874723642088,20142.0,37995.0,55533.0,0.4062419810110341,-17538.0,207407.0,165731.0,0.5558452904823417,41676.0,16780.0,61060.0,0.2155704008221994,-44280.0
2018-07-24,184493.0,164367.0,0.5288453821017027,20126.0,37665.0,61260.0,0.380742987111448,-23595.0,212103.0,167590.0,0.5586170932832578,44513.0,18778.0,59822.0,0.2389058524173028,-41044.0
2018-07-25,182812.0,164245.0,0.5267492083432981,18567.0,37640.0,62870.0,0.3744901004875137,-25230.0,209173.0,163130.0,0.5618353867683044,46043.0,19358.0,58738.0,0.2478744109813563,-39380.0
2018-07-26,118403.0,84265.0,0.5842214853849645,34138.0,37140.0,60505.0,0.3803574171744585,-23365.0,185522.0,161286.0,0.5349415238402805,24236.0,13034.0,48043.0,0.2134027539008137,-35009.0
2018-07-27,136564.0,93870.0,0.5926382391487367,42694.0,37140.0,65370.0,0.3623061164764413,-28230.0,199922.0,175139.0,0.5330386257168834,24783.0,14163.0,53410.0,0.2095955485178991,-39247.0
2018-07-30,143103.0,101747.0,0.5844517051255871,41356.0,37077.0,77950.0,0.3223330174654646,-40873.0,209921.0,178316.0,0.5407032302433823,31605.0,15916.0,48004.0,0.2489987484355444,-32088.0
2018-07-31,147012.0,104625.0,0.5842225109979852,42387.0,38097.0,82956.0,0.3147133900027261,-44859.0,213266.0,175152.0,0.5490631227183086,38114.0,17950.0,53592.0,0.2509015683095245,-35642.0
2018-08-01,158463.0,103145.0,0.6057268890859607,55318.0,39089.0,83522.0,0.3188050011826019,-44433.0,205399.0,176365.0,0.5380261103718528,29034.0,18762.0,58681.0,0.2422685071601048,-39919.0
2018-08-02,156412.0,113511.0,0.5794689596662752,42901.0,38925.0,79863.0,0.3276846146075361,-40938.0,201395.0,169083.0,0.5436085273619486,32312.0,18726.0,53001.0,0.2610732360199088,-34275.0
2018-08-03,165494.0,125756.0,0.5682197424892704,39738.0,38575.0,78627.0,0.3291326086585553,-40052.0,212140.0,174947.0,0.5480421713981611,37193.0,18452.0,55331.0,0.250084707859534,-36879.0
2018-08-06,168569.0,129734.0,0.5650932105945967,38835.0,38575.0,78995.0,0.3281024070766352,-40420.0,217673.0,178593.0,0.5493103117602822,39080.0,19570.0,57065.0,0.2553663469694004,-37495.0
2018-08-07,172310.0,131374.0,0.5673990068623964,40936.0,38516.0,80576.0,0.3234138313236825,-42060.0,220748.0,179480.0,0.5515556133004188,41268.0,19899.0,60043.0,0.2489179655250056,-40144.0
2018-08-08,181694.0,133670.0,0.5761405867505486,48024.0,38574.0,85148.0,0.3117796349881185,-46574.0,221394.0,183102.0,0.5473329773347573,38292.0,21115.0,60857.0,0.2575879568633192,-39742.0
2018-08-09,182916.0,138011.0,0.5699613930893942,44905.0,38631.0,85148.0,0.3120965591901696,-46517.0,234053.0,191151.0,0.5504487257880923,42902.0,21331.0,62621.0,0.2540856680007623,-41290.0
2018-08-10,180806.0,139134.0,0.5651247108832906,41672.0,38173.0,84985.0,0.3099514444859448,-46812.0,235445.0,191203.0,0.5518483621158425,44242.0,21593.0,60695.0,0.262407641454404,-39102.0
2018-08-13,177710.0,144997.0,0.5506852965693337,32713.0,33553.0,85991.0,0.2806748979455263,-52438.0,237427.0,181931.0,0.5661678088888253,55496.0,19379.0,55150.0,0.2600195896899193,-35771.0
2018-08-14,176746.0,151664.0,0.5381870223196614,25082.0,32144.0,85991.0,0.2720954839801922,-53847.0,247594.0,181291.0,0.5772969444023456,66303.0,18729.0,56267.0,0.2497333191103525,-37538.0
2018-08-16,174999.0,156003.0,0.5286946906665216,18996.0,32144.0,85956.0,0.2721761219305673,-53812.0,251066.0,183776.0,0.5773729308576449,67290.0,20413.0,52887.0,0.2784856753069577,-32474.0
2018-08-17,179184.0,167487.0,0.5168704621961456,11697.0,32144.0,88030.0,0.267478822374224,-55886.0,265378.0,184755.0,0.5895546427389239,80623.0,19057.0,55491.0,0.2556339539625476,-36434.0
2018-08-20,181776.0,171208.0,0.5149695170319335,10568.0,32096.0,88030.0,0.2671861212393653,-55934.0,271039.0,188059.0,0.5903728615676828,82980.0,21986.0,59600.0,0.2694825092540386,-37614.0
2018-08-21,182079.0,176032.0,0.5084429129515708,6047.0,32096.0,91897.0,0.2588533223649722,-59801.0,279917.0,189006.0,0.5969359575026177,90911.0,20208.0,57365.0,0.260503010067936,-37157.0
2018-08-23,189126.0,181429.0,0.5103857726923129,7697.0,32096.0,92132.0,0.258363653926651,-60036.0,279359.0,190968.0,0.5939676012646521,88391.0,20988.0,57040.0,0.2689803660224534,-36052.0
2018-08-24,189588.0,183190.0,0.5085815150035679,6398.0,31992.0,92514.0,0.2569514722182063,-60522.0,282258.0,192272.0,0.5948159231239332,89986.0,19705.0,55567.0,0.2617839302795196,-35862.0
2018-08-27,198657.0,182980.0,0.5205391510781188,15677.0,31992.0,92514.0,0.2569514722182063,-60522.0,281638.0,200942.0,0.5836089353060633,80696.0,19274.0,55125.0,0.2590626218094329,-35851.0
2018-08-28,193759.0,175985.0,0.5240355489203341,17774.0,31992.0,92247.0,0.2575036824185642,-60255.0,278403.0,201875.0,0.5796705241547604,76528.0,18703.0,52750.0,0.2617524806516171,-34047.0
2018-08-29,192132.0,185735.0,0.5084646185033358,6397.0,34038.0,92027.0,0.2700035695871177,-57989.0,282423.0,200520.0,0.5847957212341829,81903.0,19186.0,49497.0,0.2793413217244442,-30311.0
2018-08-30,128241.0,72016.0,0.640382108989948,56225.0,33990.0,90449.0,0.2731458787036218,-56459.0,199298.0,173106.0,0.5351661099236313,26192.0,9042.0,35000.0,0.2053040279732982,-25958.0
2018-08-31,130151.0,86754.0,0.6000368825061663,43397.0,35020.0,91545.0,0.2766957689724647,-56525.0,211722.0,173929.0,0.5489989653858022,37793.0,13873.0,38538.0,0.2646963423708763,-24665.0
2018-09-03,129870.0,91302.0,0.5871900602246216,38568.0,34676.0,92321.0,0.2730458199799995,-57645.0,212966.0,174452.0,0.5497060023024227,38514.0,16945.0,36382.0,0.3177564835824254,-19437.0
2018-09-04,133004.0,98673.0,0.5740923786133281,34331.0,34446.0,88259.0,0.2807220569658938,-53813.0,215616.0,169556.0,0.5597914697849272,46060.0,14246.0,40824.0,0.2586889413473761,-26578.0
2018-09-05,137006.0,130018.0,0.5130849661453653,6988.0,34462.0,86922.0,0.2839089171554735,-52460.0,227235.0,155975.0,0.5929777406643877,71260.0,14132.0,39920.0,0.2614519351735366,-25788.0
2018-09-06,135632.0,141826.0,0.4888379502483259,-6194.0,34462.0,85436.0,0.2874276468331415,-50974.0,240190.0,152949.0,0.6109543952647791,87241.0,13300.0,43373.0,0.2346796534504967,-30073.0
2018-09-07,135485.0,146006.0,0.4813120135279636,-10521.0,35562.0,84630.0,0.2958765974440894,-49068.0,249864.0,157803.0,0.6129120090662231,92061.0,12769.0,45241.0,0.220117221168764,-32472.0
2018-09-10,138331.0,158255.0,0.4664110915552318,-19924.0,35562.0,82678.0,0.3007611637347767,-47116.0,248421.0,153757.0,0.617689182401822,94664.0,14199.0,41823.0,0.2534540002142015,-27624.0
2018-09-11,132415.0,171524.0,0.4356630771306084,-39109.0,35562.0,79242.0,0.3097627260374203,-43680.0,252279.0,143768.0,0.6369925791635841,108511.0,17926.0,43648.0,0.2911293727872154,-25722.0
2018-09-12,127417.0,170405.0,0.4278293745928776,-42988.0,35573.0,76351.0,0.3178317429684428,-40778.0,252550.0,140347.0,0.6427893315550895,112203.0,17958.0,46395.0,0.2790545895296256,-28437.0
2018-09-14,125145.0,161640.0,0.4363721951984936,-36495.0,35580.0,79911.0,0.3080759539704392,-44331.0,242454.0,137156.0,0.638692342140618,105298.0,17864.0,42336.0,0.2967441860465116,-24472.0
2018-09-17,123333.0,167920.0,0.4234565824214686,-44587.0,35633.0,75985.0,0.3192406242720708,-40352.0,243439.0,135388.0,0.6426125909716045,108051.0,17824.0,40936.0,0.3033356024506467,-23112.0
2018-09-18,134226.0,170475.0,0.4405170970886213,-36249.0,35633.0,74485.0,0.3235892406327758,-38852.0,248491.0,139648.0,0.6402113675770793,108843.0,13431.0,47173.0,0.2216190350471916,-33742.0
2018-09-19,142609.0,175292.0,0.448595631973476,-32683.0,35913.0,69485.0,0.3407370158826543,-33572.0,237197.0,137908.0,0.6323482758161049,99289.0,14532.0,47566.0,0.2340171986215337,-33034.0
2018-09-21,155374.0,170564.0,0.4766980223232639,-15190.0,35924.0,58428.0,0.3807444463286417,-22504.0,206581.0,132260.0,0.6096694319754693,74321.0,15598.0,52225.0,0.2299809799035725,-36627.0
2018-09-24,156500.0,164789.0,0.4871003987064605,-8289.0,35935.0,51110.0,0.4128324429892584,-15175.0,190313.0,136980.0,0.5814759252412975,53333.0,19775.0,49644.0,0.284864374306746,-29869.0
2018-09-25,155796.0,169520.0,0.4789066630599171,-13724.0,35924.0,40722.0,0.4687002583305065,-4798.0,177155.0,134656.0,0.5681486541526758,42499.0,20695.0,44672.0,0.316597059678431,-23977.0
2018-09-26,160002.0,169925.0,0.4849618248885359,-9923.0,35916.0,44726.0,0.4453758587336623,-8810.0,179231.0,136224.0,0.5681666164746161,43007.0,18582.0,42856.0,0.3024512516683486,-24274.0
2018-09-27,94939.0,111051.0,0.4608913054031749,-16112.0,41680.0,46788.0,0.4711308043586381,-5108.0,111777.0,95005.0,0.5405547871671615,16772.0,22443.0,17995.0,0.5549977743706415,4448.0
2018-09-28,104387.0,112760.0,0.4807204336233058,-8373.0,44360.0,42384.0,0.511389836761044,1976.0,112617.0,102846.0,0.5226744266997118,9771.0,20878.0,24252.0,0.4626191003766896,-3374.0
2018-10-01,105840.0,114236.0,0.4809247714425925,-8396.0,42880.0,41148.0,0.5103060884467082,1732.0,117679.0,105576.0,0.5271057759064747,12103.0,18148.0,23587.0,0.4348388642626093,-5439.0
2018-10-03,105070.0,122746.0,0.4612055342908312,-17676.0,45876.0,42742.0,0.5176826378388137,3134.0,127237.0,112569.0,0.5305830546358307,14668.0,19913.0,20039.0,0.4984231077292751,-126.0
2018-10-04,100458.0,155621.0,0.3922930033310033,-55163.0,58781.0,36657.0,0.6159077097173034,22124.0,133469.0,99415.0,0.5731136531492074,34054.0,24164.0,25179.0,0.4897148531706625,-1015.0
2018-10-05,101170.0,176666.0,0.3641356771620668,-75496.0,71335.0,30811.0,0.6983631272883911,40524.0,139752.0,100671.0,0.5812755019278522,39081.0,26237.0,30346.0,0.4636905077496774,-4109.0
2018-10-08,109445.0,174064.0,0.3860371275691424,-64619.0,80684.0,29543.0,0.731980367786477,51141.0,130588.0,98641.0,0.5696835915176527,31947.0,19158.0,37627.0,0.3373778286519327,-18469.0
2018-10-09,103196.0,166375.0,0.3828156589544128,-63179.0,81912.0,28958.0,0.7388112203481555,52954.0,124937.0,95348.0,0.5671607236080533,29589.0,17907.0,37271.0,0.3245315161839863,-19364.0
2018-10-10,104699.0,184645.0,0.3618495631497456,-79946.0,79555.0,34642.0,0.6966470222510224,44913.0,137835.0,86592.0,0.6141640711679076,51243.0,20439.0,36649.0,0.3580262051569506,-16210.0
2018-10-11,94073.0,190973.0,0.3300274341685201,-96900.0,85036.0,26074.0,0.7653316533165332,58962.0,134571.0,84619.0,0.6139468041425248,49952.0,22235.0,34249.0,0.3936512994830394,-12014.0
2018-10-12,96076.0,185021.0,0.341789489037592,-88945.0,77780.0,29074.0,0.7279091096262189,48706.0,137204.0,88710.0,0.6073284524199474,48494.0,21227.0,29482.0,0.418604192549646,-8255.0
2018-10-15,87295.0,191867.0,0.3127037347489987,-104572.0,73024.0,31206.0,0.7006044325050369,41818.0,159082.0,88270.0,0.6431401403667648,70812.0,21065.0,29123.0,0.419721845859568,-8058.0
2018-10-16,88734.0,191770.0,0.3163377349342612,-103036.0,72922.0,32905.0,0.6890680072193297,40017.0,169833.0,93841.0,0.644102186791265,75992.0,20885.0,33858.0,0.3815099647443509,-12973.0
2018-10-17,92412.0,183253.0,0.3352329820615602,-90841.0,75411.0,33961.0,0.6894909117507223,41450.0,164045.0,95622.0,0.6317514354923807,68423.0,15901.0,34933.0,0.3128024550497698,-19032.0
2018-10-19,94424.0,190569.0,0.3313204183962413,-96145.0,86451.0,29971.0,0.7425658380718421,56480.0,151855.0,96683.0,0.6109930875761453,55172.0,17700.0,33207.0,0.3476928516706936,-15507.0
2018-10-22,94447.0,184006.0,0.3391847098074002,-89559.0,91160.0,29974.0,0.752555021711493,61186.0,147432.0,100463.0,0.594735674378265,46969.0,18643.0,37239.0,0.3336136859811746,-18596.0
2018-10-23,113054.0,209343.0,0.3506670347428791,-96289.0,95286.0,28652.0,0.7688198938178766,66634.0,150888.0,107431.0,0.5841149896058749,43457.0,18672.0,32474.0,0.3650725374418331,-13802.0
2018-10-24,139435.0,227593.0,0.3799028956918818,-88158.0,95992.0,30057.0,0.7615451134082777,65935.0,147296.0,111680.0,0.5687631286296799,35616.0,22628.0,36021.0,0.3858207301062252,-13393.0
2018-10-25,87967.0,213474.0,0.2918216168338082,-125507.0,91070.0,27808.0,0.7660795100859705,63262.0,136579.0,90651.0,0.6010605993926859,45928.0,27637.0,11320.0,0.7094232102061248,16317.0
2018-10-26,96628.0,223959.0,0.3014096017617682,-127331.0,96322.0,27797.0,0.7760455691715209,68525.0,177950.0,131952.0,0.5742137837122703,45998.0,33320.0,20512.0,0.6189626987665329,12808.0
2018-10-29,105853.0,231976.0,0.3133330767932889,-126123.0,93934.0,31309.0,0.7500139728368053,62625.0,166240.0,112612.0,0.5961585357106995,53628.0,33376.0,23506.0,0.5867585527935023,9870.0
2018-10-30,105203.0,227976.0,0.3157551946551253,-122773.0,88173.0,30409.0,0.7435614174157966,57764.0,166348.0,115462.0,0.5902842340584081,50886.0,31960.0,17837.0,0.6418057312689519,14123.0
2018-10-31,125485.0,241885.0,0.3415766121349048,-116400.0,89256.0,32424.0,0.7335305719921105,56832.0,164954.0,116695.0,0.5856722374302767,48259.0,29943.0,18634.0,0.6164028243819092,11309.0
2018-11-01,121414.0,242742.0,0.3334120541745845,-121328.0,80088.0,30639.0,0.723292421902517,49449.0,176126.0,110085.0,0.6153711772084232,66041.0,26058.0,20220.0,0.5630753273693764,5838.0
2018-11-02,139034.0,243574.0,0.3633849788817798,-104540.0,74530.0,28873.0,0.7207721245998665,45657.0,182353.0,121434.0,0.6002659758317506,60919.0,26035.0,28071.0,0.4811850811370273,-2036.0
2018-11-05,140520.0,250838.0,0.3590574359026773,-110318.0,72810.0,28601.0,0.7179694510457445,44209.0,186072.0,118422.0,0.6110859327277385,67650.0,25084.0,26625.0,0.4850993057301437,-1541.0
2018-11-06,140107.0,243426.0,0.3653062448342124,-103319.0,72341.0,28009.0,0.7208868958644743,44332.0,172999.0,112650.0,0.6056348875718102,60349.0,22018.0,23380.0,0.4849993391779373,-1362.0
2018-11-07,141406.0,243142.0,0.3677200245483009,-101736.0,72341.0,28009.0,0.7208868958644743,44332.0,171387.0,115682.0,0.5970237120692238,55705.0,25737.0,24038.0,0.5170668006027122,1699.0
2018-11-09,150822.0,245372.0,0.3806771430157953,-94550.0,69366.0,28133.0,0.7114534508046236,41233.0,169146.0,117736.0,0.5896012994889885,51410.0,25690.0,23783.0,0.5192731388838356,1907.0
2018-11-12,156998.0,251265.0,0.3845511349301798,-94267.0,68310.0,28141.0,0.7082352697224498,40169.0,166297.0,114717.0,0.5917747870212872,51580.0,21640.0,19122.0,0.5308866100780139,2518.0
